pmid,year,journal,title,abstract,authors
23723238,2013.0,"Science (New York, N.Y.)",A Tumor suppressor complex with GAP activity for the Rag GTPases that signal amino acid sufficiency to mTORC1.,"The mTOR complex 1 (mTORC1) pathway promotes cell growth in response to many cues, including amino acids, which act through the Rag guanosine triphosphatases (GTPases) to promote mTORC1 translocation to the lysosomal surface, its site of activation. Although progress has been made in identifying positive regulators of the Rags, it is unknown if negative factors also exist. Here, we identify GATOR as a complex that interacts with the Rags and is composed of two subcomplexes we call GATOR1 and -2. Inhibition of GATOR1 subunits (DEPDC5, Nprl2, and Nprl3) makes mTORC1 signaling resistant to amino acid deprivation. In contrast, inhibition of GATOR2 subunits (Mios, WDR24, WDR59, Seh1L, and Sec13) suppresses mTORC1 signaling, and epistasis analysis shows that GATOR2 negatively regulates DEPDC5. GATOR1 has GTPase-activating protein (GAP) activity for RagA and RagB, and its components are mutated in human cancer. In cancer cells with inactivating mutations in GATOR1, mTORC1 is hyperactive and insensitive to amino acid starvation, and such cells are hypersensitive to rapamycin, an mTORC1 inhibitor. Thus, we identify a key negative regulator of the Rag GTPases and reveal that, like other mTORC1 regulators, Rag function can be deregulated in cancer.","Bar-Peled, Liron;Chantranupong, Lynne;Cherniack, Andrew D;Chen, Walter W;Ottina, Kathleen A;Grabiner, Brian C;Spear, Eric D;Carter, Scott L;Meyerson, Matthew;Sabatini, David M"
23722425,2013.0,"Science (New York, N.Y.)",Engineered SIRPα variants as immunotherapeutic adjuvants to anticancer antibodies.,"CD47 is an antiphagocytic signal that cancer cells employ to inhibit macrophage-mediated destruction. Here, we modified the binding domain of human SIRPα, the receptor for CD47, for use as a CD47 antagonist. We engineered high-affinity SIRPα variants with about a 50,000-fold increased affinity for human CD47 relative to wild-type SIRPα. As high-affinity SIRPα monomers, they potently antagonized CD47 on cancer cells but did not induce macrophage phagocytosis on their own. Instead, they exhibited remarkable synergy with all tumor-specific monoclonal antibodies tested by increasing phagocytosis in vitro and enhancing antitumor responses in vivo. This ""one-two punch"" directs immune responses against tumor cells while lowering the threshold for macrophage activation, thereby providing a universal method for augmenting the efficacy of therapeutic anticancer antibodies. ","Weiskopf, Kipp;Ring, Aaron M;Ho, Chia Chi M;Volkmer, Jens-Peter;Levin, Aron M;Volkmer, Anne Kathrin;Ozkan, Engin;Fernhoff, Nathaniel B;van de Rijn, Matt;Weissman, Irving L;Garcia, K Christopher"
23558173,2013.0,"Science (New York, N.Y.)",Targeted inhibition of mutant IDH2 in leukemia cells induces cellular differentiation.,"A number of human cancers harbor somatic point mutations in the genes encoding isocitrate dehydrogenases 1 and 2 (IDH1 and IDH2). These mutations alter residues in the enzyme active sites and confer a gain-of-function in cancer cells, resulting in the accumulation and secretion of the oncometabolite (R)-2-hydroxyglutarate (2HG). We developed a small molecule, AGI-6780, that potently and selectively inhibits the tumor-associated mutant IDH2/R140Q. A crystal structure of AGI-6780 complexed with IDH2/R140Q revealed that the inhibitor binds in an allosteric manner at the dimer interface. The results of steady-state enzymology analysis were consistent with allostery and slow-tight binding by AGI-6780. Treatment with AGI-6780 induced differentiation of TF-1 erythroleukemia and primary human acute myelogenous leukemia cells in vitro. These data provide proof-of-concept that inhibitors targeting mutant IDH2/R140Q could have potential applications as a differentiation therapy for cancer.","Wang, Fang;Travins, Jeremy;DeLaBarre, Byron;Penard-Lacronique, Virginie;Schalm, Stefanie;Hansen, Erica;Straley, Kimberly;Kernytsky, Andrew;Liu, Wei;Gliser, Camelia;Yang, Hua;Gross, Stefan;Artin, Erin;Saada, Veronique;Mylonas, Elena;Quivoron, Cyril;Popovici-Muller, Janeta;Saunders, Jeffrey O;Salituro, Francesco G;Yan, Shunqi;Murray, Stuart;Wei, Wentao;Gao, Yi;Dang, Lenny;Dorsch, Marion;Agresta, Sam;Schenkein, David P;Biller, Scott A;Su, Shinsan M;de Botton, Stephane;Yen, Katharine E"
23558169,2013.0,"Science (New York, N.Y.)",An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,"The recent discovery of mutations in metabolic enzymes has rekindled interest in harnessing the altered metabolism of cancer cells for cancer therapy. One potential drug target is isocitrate dehydrogenase 1 (IDH1), which is mutated in multiple human cancers. Here, we examine the role of mutant IDH1 in fully transformed cells with endogenous IDH1 mutations. A selective R132H-IDH1 inhibitor (AGI-5198) identified through a high-throughput screen blocked, in a dose-dependent manner, the ability of the mutant enzyme (mIDH1) to produce R-2-hydroxyglutarate (R-2HG). Under conditions of near-complete R-2HG inhibition, the mIDH1 inhibitor induced demethylation of histone H3K9me3 and expression of genes associated with gliogenic differentiation. Blockade of mIDH1 impaired the growth of IDH1-mutant--but not IDH1-wild-type--glioma cells without appreciable changes in genome-wide DNA methylation. These data suggest that mIDH1 may promote glioma growth through mechanisms beyond its well-characterized epigenetic effects.","Rohle, Dan;Popovici-Muller, Janeta;Palaskas, Nicolaos;Turcan, Sevin;Grommes, Christian;Campos, Carl;Tsoi, Jennifer;Clark, Owen;Oldrini, Barbara;Komisopoulou, Evangelia;Kunii, Kaiko;Pedraza, Alicia;Schalm, Stefanie;Silverman, Lee;Miller, Alexandra;Wang, Fang;Yang, Hua;Chen, Yue;Kernytsky, Andrew;Rosenblum, Marc K;Liu, Wei;Biller, Scott A;Su, Shinsan M;Brennan, Cameron W;Chan, Timothy A;Graeber, Thomas G;Yen, Katharine E;Mellinghoff, Ingo K"
23539597,2013.0,"Science (New York, N.Y.)",Epigenetic reprogramming in cancer.,"The demonstration of induced pluripotency and direct lineage conversion has led to remarkable insights regarding the roles of transcription factors and chromatin regulators in mediating cell state transitions. Beyond its considerable implications for regenerative medicine, this body of work is highly relevant to multiple stages of oncogenesis, from the initial cellular transformation to the hierarchical organization of established malignancies. Here, we review conceptual parallels between the respective biological phenomena, highlighting important interrelationships among transcription factors, chromatin regulators, and preexisting epigenetic states. The shared mechanisms provide insights into oncogenic transformation, tumor heterogeneity, and cancer stem cell models.","Suvà, Mario L;Riggi, Nicolo;Bernstein, Bradley E"
23539596,2013.0,"Science (New York, N.Y.)","Cancer pharmacogenomics: early promise, but concerted effort needed.","The past decade has brought together substantial advances in human genome analysis and a maturation of understanding of tumor biology. Although there is much progress still to be made, there are now several prominent examples in which tumor-associated somatic mutations have been used to identify cellular signaling pathways in tumors. This in turn has led to the development of targeted therapies, with somatic mutations serving as genomic predictors of tumor response and providing new leads for drug development. There is also a realization that germline DNA variants can help optimize cancer drug dosing and predict the susceptibility of patients to the adverse side effects of these drugs-knowledge that ultimately can be used to improve the benefit:risk ratio of cancer treatment for individual patients.","McLeod, Howard L"
23539595,2013.0,"Science (New York, N.Y.)",Diagnostic cancer genome sequencing and the contribution of germline variants.,Whole-genome sequencing (WGS) is revolutionizing medical research and has the potential to serve as a powerful and cost-effective diagnostic tool in the management of cancer. We review the progress to date in the use of WGS to reveal how germline variants and mutations may be associated with cancer. We use colorectal cancer as an example of how the current level of knowledge can be translated into predictions of predisposition. We also address challenges in the clinical implementation of the variants in germline DNA identified through cancer genome sequencing. We call for the international development of standards to facilitate the clinical use of germline information arising from diagnostic cancer genome sequencing.,"Kilpivaara, O;Aaltonen, L A"
23539594,2013.0,"Science (New York, N.Y.)",Cancer genome landscapes.,"Over the past decade, comprehensive sequencing efforts have revealed the genomic landscapes of common forms of human cancer. For most cancer types, this landscape consists of a small number of ""mountains"" (genes altered in a high percentage of tumors) and a much larger number of ""hills"" (genes altered infrequently). To date, these studies have revealed ~140 genes that, when altered by intragenic mutations, can promote or ""drive"" tumorigenesis. A typical tumor contains two to eight of these ""driver gene"" mutations; the remaining mutations are passengers that confer no selective growth advantage. Driver genes can be classified into 12 signaling pathways that regulate three core cellular processes: cell fate, cell survival, and genome maintenance. A better understanding of these pathways is one of the most pressing needs in basic cancer research. Even now, however, our knowledge of cancer genomes is sufficient to guide the development of more effective approaches for reducing cancer morbidity and mortality.","Vogelstein, Bert;Papadopoulos, Nickolas;Velculescu, Victor E;Zhou, Shibin;Diaz, Luis A;Kinzler, Kenneth W"
23539183,2013.0,"Science (New York, N.Y.)",Inhibition of PRC2 activity by a gain-of-function H3 mutation found in pediatric glioblastoma.,"Sequencing of pediatric gliomas has identified missense mutations Lys27Met (K27M) and Gly34Arg/Val (G34R/V) in genes encoding histone H3.3 (H3F3A) and H3.1 (HIST3H1B). We report that human diffuse intrinsic pontine gliomas (DIPGs) containing the K27M mutation display significantly lower overall amounts of H3 with trimethylated lysine 27 (H3K27me3) and that histone H3K27M transgenes are sufficient to reduce the amounts of H3K27me3 in vitro and in vivo. We find that H3K27M inhibits the enzymatic activity of the Polycomb repressive complex 2 through interaction with the EZH2 subunit. In addition, transgenes containing lysine-to-methionine substitutions at other known methylated lysines (H3K9 and H3K36) are sufficient to cause specific reduction in methylation through inhibition of SET-domain enzymes. We propose that K-to-M substitutions may represent a mechanism to alter epigenetic states in a variety of pathologies.","Lewis, Peter W;Müller, Manuel M;Koletsky, Matthew S;Cordero, Francisco;Lin, Shu;Banaszynski, Laura A;Garcia, Benjamin A;Muir, Tom W;Becher, Oren J;Allis, C David"
23471412,2013.0,"Science (New York, N.Y.)",Aire-dependent thymic development of tumor-associated regulatory T cells.,"Despite considerable interest in the modulation of tumor-associated Foxp3(+) regulatory T cells (T(regs)) for therapeutic benefit, little is known about the developmental origins of these cells and the nature of the antigens that they recognize. We identified an endogenous population of antigen-specific T(regs) (termed MJ23 T(regs)) found recurrently enriched in the tumors of mice with oncogene-driven prostate cancer. MJ23 T(regs) were not reactive to a tumor-specific antigen but instead recognized a prostate-associated antigen that was present in tumor-free mice. MJ23 T(regs) underwent autoimmune regulator (Aire)-dependent thymic development in both male and female mice. Thus, Aire-mediated expression of peripheral tissue antigens drives the thymic development of a subset of organ-specific T(regs), which are likely coopted by tumors developing within the associated organ.","Malchow, Sven;Leventhal, Daniel S;Nishi, Saki;Fischer, Benjamin I;Shen, Lynn;Paner, Gladell P;Amit, Ayelet S;Kang, Chulho;Geddes, Jenna E;Allison, James P;Socci, Nicholas D;Savage, Peter A"
