pmid,year,journal,title,abstract,authors
26095251,2015,Cell,Data-Driven Phenotypic Dissection of AML Reveals Progenitor-like Cells that Correlate with Prognosis.,"Acute myeloid leukemia (AML) manifests as phenotypically and functionally diverse cells, often within the same patient. Intratumor phenotypic and functional heterogeneity have been linked primarily by physical sorting experiments, which assume that functionally distinct subpopulations can be prospectively isolated by surface phenotypes. This assumption has proven problematic, and we therefore developed a data-driven approach. Using mass cytometry, we profiled surface and intracellular signaling proteins simultaneously in millions of healthy and leukemic cells. We developed PhenoGraph, which algorithmically defines phenotypes in high-dimensional single-cell data. PhenoGraph revealed that the surface phenotypes of leukemic blasts do not necessarily reflect their intracellular state. Using hematopoietic progenitors, we defined a signaling-based measure of cellular phenotype, which led to isolation of a gene expression signature that was predictive of survival in independent cohorts. This study presents new methods for large-scale analysis of single-cell heterogeneity and demonstrates their utility, yielding insights into AML pathophysiology. ","Levine, Jacob H;Simonds, Erin F;Bendall, Sean C;Davis, Kara L;Amir, El-ad D;Tadmor, Michelle D;Litvin, Oren;Fienberg, Harris G;Jager, Astraea;Zunder, Eli R;Finck, Rachel;Gedman, Amanda L;Radtke, Ina;Downing, James R;Pe'er, Dana;Nolan, Garry P"
26091043,2015,Cell,Genomic Classification of Cutaneous Melanoma.,"We describe the landscape of genomic alterations in cutaneous melanomas through DNA, RNA, and protein-based analysis of 333 primary and/or metastatic melanomas from 331 patients. We establish a framework for genomic classification into one of four subtypes based on the pattern of the most prevalent significantly mutated genes: mutant BRAF, mutant RAS, mutant NF1, and Triple-WT (wild-type). Integrative analysis reveals enrichment of KIT mutations and focal amplifications and complex structural rearrangements as a feature of the Triple-WT subtype. We found no significant outcome correlation with genomic classification, but samples assigned a transcriptomic subclass enriched for immune gene expression associated with lymphocyte infiltrate on pathology review and high LCK protein expression, a T cell marker, were associated with improved patient survival. This clinicopathological and multi-dimensional analysis suggests that the prognosis of melanoma patients with regional metastases is influenced by tumor stroma immunobiology, offering insights to further personalize therapeutic decision-making. ",
26091037,2015,Cell,Apc Restoration Promotes Cellular Differentiation and Reestablishes Crypt Homeostasis in Colorectal Cancer.,"The adenomatous polyposis coli (APC) tumor suppressor is mutated in the vast majority of human colorectal cancers (CRC) and leads to deregulated Wnt signaling. To determine whether Apc disruption is required for tumor maintenance, we developed a mouse model of CRC whereby Apc can be conditionally suppressed using a doxycycline-regulated shRNA. Apc suppression produces adenomas in both the small intestine and colon that, in the presence of Kras and p53 mutations, can progress to invasive carcinoma. In established tumors, Apc restoration drives rapid and widespread tumor-cell differentiation and sustained regression without relapse. Tumor regression is accompanied by the re-establishment of normal crypt-villus homeostasis, such that once aberrantly proliferating cells reacquire self-renewal and multi-lineage differentiation capability. Our study reveals that CRC cells can revert to functioning normal cells given appropriate signals and provide compelling in vivo validation of the Wnt pathway as a therapeutic target for treatment of CRC.","Dow, Lukas E;O'Rourke, Kevin P;Simon, Janelle;Tschaharganeh, Darjus F;van Es, Johan H;Clevers, Hans;Lowe, Scott W"
26091030,2015,Cell,"Wnt Down, Tumors Wind Up?","In mouse intestinal tumors induced by the inhibition of APC, the restoration of APC function causes complete tumor regression with normal differentiation and return of stem cell function irrespective of whether tumors also carried mutations in Kras and p53. These findings by Dow et al. validate the Wnt pathway as an exquisite target for intervention.","Krimpenfort, Paul;Berns, Anton"
26091029,2015,Cell,ER Stress in Dendritic Cells Promotes Cancer.,"XBP1 is part of the ER stress response, and when activated in cancer cells, it fosters tumor growth. In this issue of Cell, Cubillos-Ruiz et al. demonstrate that XBP1 in tumor-infiltrating dendritic cells blunts anti-tumor immunity. These findings further imply XBP1 as a relevant target for cancer therapy.","Garris, Christopher S;Pittet, Mikael J"
26073941,2015,Cell,ER Stress Sensor XBP1 Controls Anti-tumor Immunity by Disrupting Dendritic Cell Homeostasis.,"Dendritic cells (DCs) are required to initiate and sustain T cell-dependent anti-cancer immunity. However, tumors often evade immune control by crippling normal DC function. The endoplasmic reticulum (ER) stress response factor XBP1 promotes intrinsic tumor growth directly, but whether it also regulates the host anti-tumor immune response is not known. Here we show that constitutive activation of XBP1 in tumor-associated DCs (tDCs) drives ovarian cancer (OvCa) progression by blunting anti-tumor immunity. XBP1 activation, fueled by lipid peroxidation byproducts, induced a triglyceride biosynthetic program in tDCs leading to abnormal lipid accumulation and subsequent inhibition of tDC capacity to support anti-tumor T cells. Accordingly, DC-specific XBP1 deletion or selective nanoparticle-mediated XBP1 silencing in tDCs restored their immunostimulatory activity in situ and extended survival by evoking protective type 1 anti-tumor responses. Targeting the ER stress response should concomitantly inhibit tumor growth and enhance anti-cancer immunity, thus offering a unique approach to cancer immunotherapy.","Cubillos-Ruiz, Juan R;Silberman, Pedro C;Rutkowski, Melanie R;Chopra, Sahil;Perales-Puchalt, Alfredo;Song, Minkyung;Zhang, Sheng;Bettigole, Sarah E;Gupta, Divya;Holcomb, Kevin;Ellenson, Lora H;Caputo, Thomas;Lee, Ann-Hwee;Conejo-Garcia, Jose R;Glimcher, Laurie H"
26046433,2015,Cell,It's a SMAD/SMAD World.,"DPC4/SMAD4 mutations are associated with aggressive pancreatic cancer. In this issue of Cell, Whittle et al. demonstrate that Runx3 expression combined with Dpc4/Smad4 status can predict the metastatic propensity of pancreatic tumors, providing valuable guidance for personalized therapy for patients with pancreatic cancer.","Taniguchi, Cullen;Maitra, Anirban"
26004068,2015,Cell,RUNX3 Controls a Metastatic Switch in Pancreatic Ductal Adenocarcinoma.,"For the majority of patients with pancreas cancer, the high metastatic proclivity is life limiting. Some patients, however, present with and succumb to locally destructive disease. A molecular understanding of these distinct disease manifestations can critically inform patient management. Using genetically engineered mouse models, we show that heterozygous mutation of Dpc4/Smad4 attenuates the metastatic potential of Kras(G12D/+);Trp53(R172H/+) pancreatic ductal adenocarcinomas while increasing their proliferation. Subsequent loss of heterozygosity of Dpc4 restores metastatic competency while further unleashing proliferation, creating a highly lethal combination. Expression levels of Runx3 respond to and combine with Dpc4 status to coordinately regulate the balance between cancer cell division and dissemination. Thus, Runx3 serves as both a tumor suppressor and promoter in slowing proliferation while orchestrating a metastatic program to stimulate cell migration, invasion, and secretion of proteins that favor distant colonization. These findings suggest a model to anticipate likely disease behaviors in patients and tailor treatment strategies accordingly. ","Whittle, Martin C;Izeradjene, Kamel;Rani, P Geetha;Feng, Libing;Carlson, Markus A;DelGiorno, Kathleen E;Wood, Laura D;Goggins, Michael;Hruban, Ralph H;Chang, Amy E;Calses, Philamer;Thorsen, Shelley M;Hingorani, Sunil R"
26000489,2015,Cell,Integrative clinical genomics of advanced prostate cancer.,"Toward development of a precision medicine framework for metastatic, castration-resistant prostate cancer (mCRPC), we established a multi-institutional clinical sequencing infrastructure to conduct prospective whole-exome and transcriptome sequencing of bone or soft tissue tumor biopsies from a cohort of 150 mCRPC affected individuals. Aberrations of AR, ETS genes, TP53, and PTEN were frequent (40%-60% of cases), with TP53 and AR alterations enriched in mCRPC compared to primary prostate cancer. We identified new genomic alterations in PIK3CA/B, R-spondin, BRAF/RAF1, APC, β-catenin, and ZBTB16/PLZF. Moreover, aberrations of BRCA2, BRCA1, and ATM were observed at substantially higher frequencies (19.3% overall) compared to those in primary prostate cancers. 89% of affected individuals harbored a clinically actionable aberration, including 62.7% with aberrations in AR, 65% in other cancer-related genes, and 8% with actionable pathogenic germline alterations. This cohort study provides clinically actionable information that could impact treatment decisions for these affected individuals. ","Robinson, Dan;Van Allen, Eliezer M;Wu, Yi-Mi;Schultz, Nikolaus;Lonigro, Robert J;Mosquera, Juan-Miguel;Montgomery, Bruce;Taplin, Mary-Ellen;Pritchard, Colin C;Attard, Gerhardt;Beltran, Himisha;Abida, Wassim;Bradley, Robert K;Vinson, Jake;Cao, Xuhong;Vats, Pankaj;Kunju, Lakshmi P;Hussain, Maha;Feng, Felix Y;Tomlins, Scott A;Cooney, Kathleen A;Smith, David C;Brennan, Christine;Siddiqui, Javed;Mehra, Rohit;Chen, Yu;Rathkopf, Dana E;Morris, Michael J;Solomon, Stephen B;Durack, Jeremy C;Reuter, Victor E;Gopalan, Anuradha;Gao, Jianjiong;Loda, Massimo;Lis, Rosina T;Bowden, Michaela;Balk, Stephen P;Gaviola, Glenn;Sougnez, Carrie;Gupta, Manaswi;Yu, Evan Y;Mostaghel, Elahe A;Cheng, Heather H;Mulcahy, Hyojeong;True, Lawrence D;Plymate, Stephen R;Dvinge, Heidi;Ferraldeschi, Roberta;Flohr, Penny;Miranda, Susana;Zafeiriou, Zafeiris;Tunariu, Nina;Mateo, Joaquin;Perez-Lopez, Raquel;Demichelis, Francesca;Robinson, Brian D;Schiffman, Marc;Nanus, David M;Tagawa, Scott T;Sigaras, Alexandros;Eng, Kenneth W;Elemento, Olivier;Sboner, Andrea;Heath, Elisabeth I;Scher, Howard I;Pienta, Kenneth J;Kantoff, Philip;de Bono, Johann S;Rubin, Mark A;Nelson, Peter S;Garraway, Levi A;Sawyers, Charles L;Chinnaiyan, Arul M"
26000481,2015,Cell,In Vivo imaging reveals extracellular vesicle-mediated phenocopying of metastatic behavior.,"Most cancer cells release heterogeneous populations of extracellular vesicles (EVs) containing proteins, lipids, and nucleic acids. In vitro experiments showed that EV uptake can lead to transfer of functional mRNA and altered cellular behavior. However, similar in vivo experiments remain challenging because cells that take up EVs cannot be discriminated from non-EV-receiving cells. Here, we used the Cre-LoxP system to directly identify tumor cells that take up EVs in vivo. We show that EVs released by malignant tumor cells are taken up by less malignant tumor cells located within the same and within distant tumors and that these EVs carry mRNAs involved in migration and metastasis. By intravital imaging, we show that the less malignant tumor cells that take up EVs display enhanced migratory behavior and metastatic capacity. We postulate that tumor cells locally and systemically share molecules carried by EVs in vivo and that this affects cellular behavior.","Zomer, Anoek;Maynard, Carrie;Verweij, Frederik Johannes;Kamermans, Alwin;Schäfer, Ronny;Beerling, Evelyne;Schiffelers, Raymond Michel;de Wit, Elzo;Berenguer, Jordi;Ellenbroek, Saskia Inge Johanna;Wurdinger, Thomas;Pegtel, Dirk Michiel;van Rheenen, Jacco"
